"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.cluster_id","Input.cluster_rep","Input.index_intruder_in_df","Input.title_intruder","Input.community_intruder","Input.intruder_rank","Input.in_test_intruder_location","Input.index_0","Input.sentence_0_text","Input.index_1","Input.sentence_1_text","Input.index_2","Input.sentence_2_text","Input.index_3","Input.sentence_3_text","Input.index_4","Input.sentence_4_text","Input.index_5","Input.sentence_5_text","Input.index_6","Input.sentence_6_text","Input.index_7","Input.sentence_7_text","Input.index_8","Input.sentence_8_text","Input.index_9","Input.sentence_9_text","Answer.answers.0","Answer.answers.1","Answer.answers.2","Answer.answers.3","Answer.answers.4","Answer.answers.5","Answer.answers.6","Answer.answers.7","Answer.answers.8","Answer.answers.9","Answer.description","Approve","Reject"
"3EKZL9T8YA31S68CO2FN39L4FIMCHA","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3F6HPJW4JGH9DY9TCBHJGJIXCWX2WN","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:52:04 PST 2023","Wed Dec 13 08:52:19 PST 2023","Sat Dec 16 08:52:19 PST 2023","","","","15","100% (2/2)","100% (2/2)","100% (2/2)","16","Headings","9000","14. 
Termination by the Sponsor.","15","3.0","3","615","Page 12 of 13 
68.","8334","Section 2.11 Title.","411","3 
SECTION 4.","9000","14. 
Termination by the Sponsor.","1997","-76-


17.12 Rules of Construction.","11402","Page 50 of 85 
10.5 Publicity.","1996","-75-


17.11 Headings; Interpretation.","11798","21. 
Counterparts.","1118","23.  
JOINT DRAFTING AND NEUTRAL CONSTRUCTION.","11073","8 
19. Interpretation and Construction.","true","false","false","false","false","true","false","false","false","false","PAGE"
"33N1S8XHHO23WOY8ERWAMK6I7BC1ZZ","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3HPZF4IVNPAQ0LWVO5ODDTCZYLDCYN","A1689LPUF6HS1A","Approved","Thu Dec 07 20:32:37 PST 2023","Thu Dec 07 20:43:33 PST 2023","Sun Dec 10 20:43:33 PST 2023","Sun Dec 10 20:44:09 PST 2023","","","656","100% (12/12)","100% (12/12)","100% (10/10)","13","Lifeway Foods Inc Ludmila Smolyansky By S Julie Smolyansky By S","2292","12. INVOICING AND PAYMENT TERMS 
12.1","4","6.0","1","11048","By:  /s/

Howard Berman  
   ----------------------------------  


By:  /s/","2292","12. INVOICING AND PAYMENT TERMS 
12.1","3214","Beauty, Inc.","3303","By: 
Name:","4410","20.D.  TELEPHONE COMPANY.","10649","Matthew S.

O’Mara 
Matthew S.

O’Mara 
Authorized Signatory 
AISG GP LTD.

By: /s/

Matthew S.

O’Mara 
Matthew S.

O’Mara 
Authorized Signatory 
APOLLO LIFE ASSET, L.P.","8879","By: /s/","2686","Very truly yours, 
                              /s/","7406","Very truly yours, 
                                        AFSALA BANCORP, INC.","4619","PAPA JOHN’S","false","false","false","false","false","false","false","false","true","false","The group of sentences without the one marked as omitted could be described as a collection of signatures, payment terms, company names, and authorized signatories."
"3IZVJEBJ6C1Y3AZ5KX8RHGXZFMRZ6U","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3WR9XG3T66S4QXNF8HSVHIGE29447I","A19BG3DNCB8371","Approved","Thu Dec 07 06:57:15 PST 2023","Thu Dec 07 06:58:00 PST 2023","Sun Dec 10 06:58:00 PST 2023","Sun Dec 10 06:58:09 PST 2023","","","45","67% (2/3)","100% (2/2)","100% (1/1)","3","Omissions Are Designated As","12418","Licensing.","0","8.0","0","12418","Licensing.","6548","[Remainder of this page intentionally left blank]","6380","RECITALS 
a.","3843","COGS is defined on Exhibit A. 
1.7.","13043","Omissions are designated as [***].","175","OMISSIONS ARE DESIGNATED","5339","[***]. 4. Next","9846","[intentionally omitted]","13057","Exhibit 4.5 
CONSULTING AGREEMENT - DR.

GAETANO MORELLO N.D. INC.","11757","Exhibit 10.22","true","true","false","true","false","false","false","false","false","false","cogs is define on exhibit"
"3WKGUBL7S130JYENM8O3C32N4ME4LW","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3W2LOLRXLEWZMIWX2NDHTGWA1H4KRO","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:53:22 PST 2023","Wed Dec 13 08:53:40 PST 2023","Sat Dec 16 08:53:40 PST 2023","","","","18","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","11328","2.5 Termination of Workflow Development Plans.","-1","","0","11328","2.5 Termination of Workflow Development Plans.","10383","Price.","11524","(d)
 Customer Information.","10149","3.
1.3 Responsibilities.","5929","Item Two, Operation of Recycling Project 
1.","7431","Product Support.","6991","2.
4 Promotion of Programming.","12166","Sponsorship.","3639","Contractor shall maintain in inventory certain quantities of LLI.","509","2.3 Representatives.","true","false","false","true","false","true","true","true","false","false","DEVELOPMENT"
"3FULMHZ7OWEKPGW8MKPICGHC4R44MY","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:25 PST 2023","","","3NJM2BJS4ZNWR74UXISU02JNUHLCP6","A2FV0CMG9S8CU0","Approved","Fri Dec 08 05:49:35 PST 2023","Fri Dec 08 05:52:49 PST 2023","Mon Dec 11 05:52:49 PST 2023","Mon Dec 11 05:53:09 PST 2023","","","194","100% (70011/70011)","100% (151/151)","100% (150/150)","0","Proprietary Rights","11429","Page 62 of 85 
14.3 Severability.","7","13.0","6","8176","1.3. 
Ownership.","10976","4.3  Trademark Restrictions.","1354","10.1. (<#C15>)INTELLECTUAL PROPERTY.","5801","Section 4.4 Providers’ Software.","3253","Section 5.3 License of the NCM Marks.","13426","(xxiv) 
Possession of Licenses and Permits.","11429","Page 62 of 85 
14.3 Severability.","10438","3.  
Use of Trademarks.","3173","6.2 
Inventions Owned by OntoChem.","5538","Section 5.5 Reserved.

Section 5.6 Sublicensing; Assignability.","false","false","false","false","false","false","true","false","false","true","Intellectual Property"
"3IKDQS3DQGH1O1JWUKX83LMJFV1CI3","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:25 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Wed Dec 13 14:15:27 PST 2023","","","3E47SOBEYTD4ALHQKN2AR5IB9CCCIZ","A2DXSNQM308NHW","Submitted","Wed Dec 13 08:51:42 PST 2023","Wed Dec 13 08:52:03 PST 2023","Sat Dec 16 08:52:03 PST 2023","","","","21","100% (2/2)","100% (2/2)","100% (2/2)","2","Distributor Personnel","3783","7.3 
Compliance with Laws and Regulations.","19","12.0","4","3312","3. DUTIES OF DISTRIBUTOR 
3.1.

Independent Distributor.","12908","5.4 Advisory Councils.","13045","2. PARTIES OBLIGATIONS","7410","8. Special Pricing and Other Allowances 
8.","3783","7.3 
Compliance with Laws and Regulations.","5943","6. 
Use of Service.","3089","5. 
Replacement CRA Well.","2593","2.  Services.","9822","Administration.","3077","Export.","true","true","true","false","true","false","false","false","true","false","ADMINISTRATION"
"3YD0MU1NC4IG6252RFXK616M1C57A1","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:26 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:26 PST 2023","","","3Z7EFSHGNCV10G6LJ92BUF5QWEUCXQ","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:23:43 PST 2023","Tue Dec 05 14:27:18 PST 2023","Fri Dec 08 14:27:18 PST 2023","Fri Dec 08 14:28:09 PST 2023","","","215","100% (70011/70011)","100% (151/151)","100% (150/150)","8","Insurance And Indemnification","6729","12.02 
Early Termination.","15","3.0","9","13574","16. 
Insurance.","6852","7.4 Limitations of Liability.","4679","(v) 
Insurance Costs.","1349","9.2.
 DISCLAIMER OF WARRANTIES BY IMPRESSE.","2776","11.5 Insurance.","1968","-61-
10.4 Limitations on Liability.","11409","11.6 No Consequential Damages.","11789","10. 
Indemnification by the Company.","11552","(c)
 Procedures.","6729","12.02 
Early Termination.","false","false","false","false","false","false","false","false","true","false","Liability"
"3YKP7CX6G4WLPCAUXTXG1CQSJUQ7BW","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:26 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:26 PST 2023","","","3KGTPGBS602WLUKOHB2IYVX0Q512UG","A2FV0CMG9S8CU0","Approved","Tue Dec 05 15:19:54 PST 2023","Tue Dec 05 15:20:21 PST 2023","Fri Dec 08 15:20:21 PST 2023","Fri Dec 08 15:21:09 PST 2023","","","27","100% (70011/70011)","100% (151/151)","100% (150/150)","5","C Entire Agreement","9487","R. 
NO THIRD PARTY BENEFICIARY.","-1","","8","614","This Agreement contains the entire agreement between the Members.","6248","(b) Due Authorization; Binding Agreement.","7051","6.3 Entire Agreement.","2193","ENTIRE  AGREEMENT.","9254","20.14 Entire Agreement.","3831","ARTICLE 3.

COVENANTS OF THE COMPANY.

3.1 
Notice of Certain Events.","9615","Section 11.4.

Entire Agreement.","1715","NOW THEREFORE, IT IS HEREBY AGREED

AS FOLLOWS:","9487","R. 
NO THIRD PARTY BENEFICIARY.","10666","Miscellaneous 
10.1 
Entire Agreement.","false","false","false","false","false","false","false","false","true","false","Agreement"
"359AP8GAGI14ZH20BTTBCWWA1FQ7C3","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:26 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:26 PST 2023","","","30BUDKLTXGC7VV6P9UPBSKE9ORX5E2","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:31:01 PST 2023","Tue Dec 05 14:31:14 PST 2023","Fri Dec 08 14:31:14 PST 2023","Fri Dec 08 14:32:09 PST 2023","","","13","100% (70011/70011)","100% (151/151)","100% (150/150)","19","Governing Law","6178","2.3 
Supply of Product for Distributorship.","2","2.0","9","344","Governing Law; Jurisdiction.","6738","ARTICLE 17 - COMPLIANCE 
17.01 
Business Standards.","7773","12.2 
Governing Law.","9269","12. 
Governing  Law.","13184","(c) 
Governing Law.","909","17.5.
 Enforcement.","9830","Governing Law.","12828","17. Miscellaneous.

(a) 
Governing Law.","728","10. Governing Law.","6178","2.3 
Supply of Product for Distributorship.","false","true","false","false","false","false","false","false","false","true","Governing Law"
"311HQEI8RUXH7ADA37DJNUXVAXBZ7T","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:26 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:26 PST 2023","","","3OHYZ19UGFMQDSVVY4JO57O9K74AOH","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:34:08 PST 2023","Tue Dec 05 14:34:27 PST 2023","Fri Dec 08 14:34:27 PST 2023","Fri Dec 08 14:35:09 PST 2023","","","19","100% (70011/70011)","100% (151/151)","100% (150/150)","10","Notices","13154","12. Indemnification.

12.1. By EFS.","8","5.0","1","8946","14. NOTICES AND REQUESTS:","13154","12. Indemnification.

12.1. By EFS.","12785","13. Notices.","4901","5.4.4.8 
Post-Development Term Notices.","8156","16.GENERAL PROVISIONS 
16.1 
Notices.","3069","NOTE:","4245","General Provisions.

10.1 Notices.","486","Attention:","7363","15.4 Notices.","9483","N. NOTICES.","false","true","false","false","false","false","false","true","false","false","Notices"
"33NOQL7T9QGL7OITDC5P1UTQLHHZ8G","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:26 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:26 PST 2023","","","3M81GAB8A30YHED3JVBOPN3FHQ7BQL","A2FV0CMG9S8CU0","Approved","Tue Dec 05 14:47:19 PST 2023","Tue Dec 05 14:47:35 PST 2023","Fri Dec 08 14:47:35 PST 2023","Fri Dec 08 14:48:09 PST 2023","","","16","100% (70011/70011)","100% (151/151)","100% (150/150)","6","Confidential Information","2964","(f) 
Cooperation.","-1","","4","13397","- 8 -
11. Regulatory Issues.","7327","56 
11.6 
Return of Confidential Information.","9260","3. Disclosure of Work Product.","1037","8. 
Confidential Information.","2964","(f) 
Cooperation.","12111","ARTICLE X. 
CONFIDENTIALITY.

10.1Confidentiality.","11111","Confidentiality.","5144","7. CONFIDENTIALITY.","13139","8. Confidentiality.

8.1. Confidential Information.","11192","Confidentiality.","true","false","false","false","true","false","false","false","false","false","Confidentiality"
"3IYI9285WUHXJC32C2I8FM1JSAQCJF","3Z3XOBWUCT4BO3A3FMTGRK1ESL6GRE","Header Intrusion","This is the header intrusion task. You need to detect which of the 10 sentences does not belong to the group of other 9 sentences.","clustering, semantic, similarity, easy, NLP, qualification","$0.10","Tue Dec 05 14:15:26 PST 2023","1","BatchId:5164564;OriginalHitTemplateId:928390905;","3600","259200","Tue Dec 12 14:15:26 PST 2023","","","3RGU30DZTDPDEIDNFUHO622NFV9JMJ","A1689LPUF6HS1A","Approved","Thu Dec 07 21:18:38 PST 2023","Thu Dec 07 21:21:14 PST 2023","Sun Dec 10 21:21:14 PST 2023","Sun Dec 10 21:22:09 PST 2023","","","156","100% (12/12)","100% (12/12)","100% (10/10)","8","Insurance And Indemnification","7978","Requirements 
1.

Maintenance.","-1","","9","3422","Section 9 — Indemnification 
9.1.","4062","23.0 CONSEQUENTIAL DAMAGES WAIVER.","11988","13. LIMITATION OF LIABILITY.","3755","2. Representations and Warranties of JANA.","11233","(2)
 Notification to Claimant.","9601","Section 8.2.

Notice and Defense of Third Party Claims.","12486","14. 
LIMITATION OF DAMAGES.","8127","13.4 
Limitation of Liability.","379","8. Insurance.","7978","Requirements 
1.

Maintenance.","false","false","false","true","false","false","false","false","false","false","he group of sentences without the one marked as omitted could be described as a set of clauses or provisions related to indemnification, waiver of consequential damages, limitation of liability, representations and warranties of JANA, notification to the claimant, notice and defense of third-party claims, limitation of damages, limitation of liability, and insurance."
